Month,Day,Hour,solar1_output_MW,solar2_output_MW,solar3_output_MW
10,12,2,0,0,0
10,12,3,0,0,0
10,12,4,0,0,0
10,12,5,0,0,0
10,12,6,15.361396,5.553329,0.182490938
10,12,7,36.30394,29.2828,3.374086
10,12,8,42.227336,37.760176,8.140714
10,12,9,43.323156,39.512912,29.71149
10,12,10,44.286784,39.872908,17.481622
10,12,11,44.774808,38.387292,8.830644
10,12,12,44.53666,38.082164,13.841719
10,12,13,44.265888,37.458588,9.458704
10,12,14,42.828076,38.516844,22.17848
10,12,15,37.08294,35.418988,19.659012
10,12,16,18.305848,24.494506,23.225302
10,12,17,0,0,0
10,12,18,0,0,0
10,12,19,0,0,0
10,12,20,0,0,0
10,12,21,0,0,0
10,12,22,0,0,0
10,12,23,0,0,0
10,13,0,0,0,0
10,13,1,0,0,0
10,13,2,0,0,0
10,13,3,0,0,0
10,13,4,0,0,0
10,13,5,0,0,0
10,13,6,2.7631225,5.190969,8.546683
10,13,7,36.45096,28.413284,33.204462
10,13,8,41.19512,36.72788,40.934472
10,13,9,40.872148,38.783692,26.93079
10,13,10,40.847756,38.700952,44.167052
10,13,11,40.661024,39.525684,44.17608
10,13,12,40.294596,39.337212,44.040796
10,13,13,40.844348,38.553196,43.907408
10,13,14,39.377564,37.981352,43.103172
10,13,15,34.138956,34.59694,39.43132
10,13,16,17.26259,22.65777,24.27582
10,13,17,0,0,0
10,13,18,0,0,0
10,13,19,0,0,0
10,13,20,0,0,0
10,13,21,0,0,0
10,13,22,0,0,0
10,13,23,0,0,0
10,14,0,0,0,0
10,14,1,0,0,0
10,14,2,0,0,0
10,14,3,0,0,0
10,14,4,0,0,0
10,14,5,0,0,0
10,14,6,15.583146,4.6148145,9.179682
10,14,7,36.054464,28.532028,33.958456
10,14,8,40.306444,27.806664,40.9851
10,14,9,41.313664,31.70249,42.714336
10,14,10,41.452908,36.15614,43.33088
10,14,11,41.317384,41.816144,43.741336
10,14,12,40.933316,41.871804,44.14012
10,14,13,40.581936,34.25228,43.7092
10,14,14,39.471256,30.8543,42.5825
10,14,15,34.267748,20.332876,37.813656
10,14,16,16.790872,8.831774,23.43143
10,14,17,0,0,0
10,14,18,0,0,0
10,14,19,0,0,0
10,14,20,0,0,0
10,14,21,0,0,0
10,14,22,0,0,0
10,14,23,0,0,0
10,15,0,0,0,0
10,15,1,0,0,0
10,15,2,0,0,0
10,15,3,0,0,0
10,15,4,0,0,0
10,15,5,0,0,0
10,15,6,15.05557,0.198414094,8.887744
10,15,7,34.760032,1.642637,32.46972
10,15,8,40.41264,35.353176,39.894904
10,15,9,41.16772,39.585864,42.316012
10,15,10,42.488752,40.16172,43.068492
10,15,11,42.202012,23.725562,43.629488
10,15,12,42.306684,40.479552,43.447908
10,15,13,41.95164,40.086068,43.705192
10,15,14,39.635088,39.239652,42.289824
10,15,15,33.645296,3.2346875,38.346804
10,15,16,15.100567,24.389486,22.56629
10,15,17,0,0,0
10,15,18,0,0,0
10,15,19,0,0,0
10,15,20,0,0,0
10,15,21,0,0,0
10,15,22,0,0,0
10,15,23,0,0,0
10,16,0,0,0,0
10,16,1,0,0,0
10,16,2,0,0,0
10,16,3,0,0,0
10,16,4,0,0,0
10,16,5,0,0,0
10,16,6,11.209402,3.59891975,9.341568
10,16,7,31.251942,28.520694,33.151418
10,16,8,22.250224,38.697024,39.974328
10,16,9,43.433796,41.01664,42.472316
10,16,10,44.835552,41.645072,42.789044
10,16,11,44.556596,40.765416,43.079448
10,16,12,44.519428,40.583592,42.972364
10,16,13,43.864868,39.063604,42.17906
10,16,14,42.214664,38.51626,41.097896
10,16,15,36.220764,34.04782,36.198508
10,16,16,15.992103,22.545226,21.149538
10,16,17,0,0,0
10,16,18,0,0,0
10,16,19,0,0,0
10,16,20,0,0,0
10,16,21,0,0,0
10,16,22,0,0,0
10,16,23,0,0,0
10,17,0,0,0,0
10,17,1,0,0,0
10,17,2,0,0,0
10,17,3,0,0,0
10,17,4,0,0,0
10,17,5,0,0,0
10,17,6,0,0,8.425364
10,17,7,1.3017565,27.402588,32.33293
10,17,8,2.10047525,37.344352,39.081524
10,17,9,9.652053,40.137176,39.645716
10,17,10,32.721482,40.061872,38.730944
10,17,11,44.009524,38.695568,38.577004
10,17,12,43.523996,38.448072,38.486036
10,17,13,42.85726,37.97298,39.942652
10,17,14,41.635648,37.359528,38.707076
10,17,15,35.487488,34.570024,34.362888
10,17,16,16.185498,7.1354055,21.508252
10,17,17,0,0,0
10,17,18,0,0,0
10,17,19,0,0,0
10,17,20,0,0,0
10,17,21,0,0,0
10,17,22,0,0,0
10,17,23,0,0,0
10,18,0,0,0,0
10,18,1,0,0,0
10,18,2,0,0,0
10,18,3,0,0,0
10,18,4,0,0,0
10,18,5,0,0,0
10,18,6,15.182881,0,7.131751
10,18,7,35.874308,3.61108725,30.63168
10,18,8,41.929944,6.327919,38.618204
10,18,9,42.1439,17.24466,41.071268
10,18,10,42.470232,16.137631,42.417884
10,18,11,41.28982,15.615684,42.423104
10,18,12,40.930372,15.40264,41.85494
10,18,13,40.28102,7.37143,41.524248
10,18,14,38.977236,3.3252075,39.33718
10,18,15,32.67565,1.5744915,34.353284
10,18,16,15.566688,17.145748,19.22109
10,18,17,0,0,0
10,18,18,0,0,0
10,18,19,0,0,0
10,18,20,0,0,0
10,18,21,0,0,0
10,18,22,0,0,0
10,18,23,0,0,0
10,19,0,0,0,0
10,19,1,0,0,0
10,19,2,0,0,0
10,19,3,0,0,0
10,19,4,0,0,0
10,19,5,0,0,0
10,19,6,14.894489,0,6.9132215
10,19,7,34.15516,8.528061,29.754254
10,19,8,38.081624,4.216646,5.7317885
10,19,9,38.933828,7.481672,22.257238
10,19,10,40.292832,11.184068,41.988416
10,19,11,41.119552,18.16943,30.344152
10,19,12,40.724816,17.947498,28.33503
10,19,13,40.192428,25.068138,16.671419
10,19,14,39.514108,39.006636,6.132883
10,19,15,33.571424,34.760704,4.247707
10,19,16,15.198031,20.916542,2.17509775
10,19,17,0,0,0
10,19,18,0,0,0
10,19,19,0,0,0
10,19,20,0,0,0
10,19,21,0,0,0
10,19,22,0,0,0
10,19,23,0,0,0
10,20,0,0,0,0
10,20,1,0,0,0
10,20,2,0,0,0
10,20,3,0,0,0
10,20,4,0,0,0
10,20,5,0,0,0
10,20,6,14.571062,0,5.834757
10,20,7,35.196708,25.510192,29.45732
10,20,8,40.762968,35.729608,37.919424
10,20,9,42.099344,38.617712,7.056594
10,20,10,42.188184,38.803768,7.5660995
10,20,11,42.18132,38.559448,6.466723
10,20,12,42.151712,32.733676,7.323311
10,20,13,41.393876,38.501988,7.663193
10,20,14,40.230964,28.77212,4.2316445
10,20,15,34.548992,33.986404,2.558642
10,20,16,15.056395,6.378135,17.996778
10,20,17,0,0,0
10,20,18,0,0,0
10,20,19,0,0,0
10,20,20,0,0,0
10,20,21,0,0,0
10,20,22,0,0,0
10,20,23,0,0,0
10,21,0,0,0,0
10,21,1,0,0,0
10,21,2,0,0,0
10,21,3,0,0,0
10,21,4,0,0,0
10,21,5,0,0,0
10,21,6,15.304067,0,6.410461
10,21,7,38.928444,26.263894,1.280922125
10,21,8,45.609284,36.052932,2.29239375
10,21,9,46.341292,38.572412,8.631214
10,21,10,46.37718,38.568052,10.978325
10,21,11,46.076,37.050192,24.912626
10,21,12,45.42784,36.73296,44.665516
10,21,13,45.345656,35.96702,43.882432
10,21,14,43.207904,34.779856,42.705568
10,21,15,36.16738,30.442428,37.748004
10,21,16,13.300848,16.441234,19.828928
10,21,17,0,0,0
10,21,18,0,0,0
10,21,19,0,0,0
10,21,20,0,0,0
10,21,21,0,0,0
10,21,22,0,0,0
10,21,23,0,0,0
10,22,0,0,0,0
10,22,1,0,0,0
10,22,2,0,0,0
10,22,3,0,0,0
10,22,4,0,0,0
10,22,5,0,0,0
10,22,6,15.647466,0,6.651975
10,22,7,39.082596,22.390082,30.828418
10,22,8,44.434512,33.017486,11.108583
10,22,9,46.031868,36.17626,14.181817
10,22,10,46.213536,37.289344,9.856111
10,22,11,45.639712,37.268476,6.8094185
10,22,12,45.196164,37.069328,11.189806
10,22,13,44.094864,36.309776,7.87036
10,22,14,42.475672,35.255796,2.68106825
10,22,15,35.386444,32.380036,2.8624295
10,22,16,13.923003,18.314804,0
10,22,17,0,0,0
10,22,18,0,0,0
10,22,19,0,0,0
10,22,20,0,0,0
10,22,21,0,0,0
10,22,22,0,0,0
10,22,23,0,0,0
10,23,0,0,0,0
10,23,1,0,0,0
10,23,2,0,0,0
10,23,3,0,0,0
10,23,4,0,0,0
10,23,5,0,0,0
10,23,6,14.633373,0,6.911466
10,23,7,36.311536,0.979658375,32.412504
10,23,8,41.216248,4.09658975,40.418116
10,23,9,42.832884,16.955434,42.573448
10,23,10,42.607804,38.213756,43.485688
10,23,11,41.9832,37.414156,43.962532
10,23,12,41.73642,37.18092,43.943376
10,23,13,40.3941,36.701732,43.52582
10,23,14,38.607412,37.359096,42.572268
10,23,15,32.583628,33.496466,38.228512
10,23,16,12.165506,19.53579,21.053442
10,23,17,0,0,0
10,23,18,0,0,0
10,23,19,0,0,0
10,23,20,0,0,0
10,23,21,0,0,0
10,23,22,0,0,0
10,23,23,0,0,0
10,24,0,0,0,0
10,24,1,0,0,0
10,24,2,0,0,0
10,24,3,0,0,0
10,24,4,0,0,0
10,24,5,0,0,0
10,24,6,13.605461,0,0.717893
10,24,7,35.499032,0.730281375,33.390584
10,24,8,40.602588,5.992616,41.494928
10,24,9,42.051888,6.7811305,43.8916
10,24,10,41.795324,11.525078,44.488904
10,24,11,41.627344,18.45009,44.36168
10,24,12,41.2146,38.06578,43.948136
10,24,13,39.641176,36.980248,43.769048
10,24,14,38.164096,35.845008,42.752952
10,24,15,31.667378,31.825186,37.344544
10,24,16,12.276738,16.602523,20.013532
10,24,17,0,0,0
10,24,18,0,0,0
10,24,19,0,0,0
10,24,20,0,0,0
10,24,21,0,0,0
10,24,22,0,0,0
10,24,23,0,0,0
10,25,0,0,0,0
10,25,1,0,0,0
10,25,2,0,0,0
10,25,3,0,0,0
10,25,4,0,0,0
10,25,5,0,0,0
10,25,6,10.77654,0,6.224274
10,25,7,31.652682,4.5287855,31.48081
10,25,8,38.242408,36.32166,39.575756
10,25,9,39.213492,39.190128,41.668556
10,25,10,38.267092,39.792216,42.328676
10,25,11,38.311212,39.857164,42.651404
10,25,12,37.833436,40.236276,42.59142
10,25,13,32.712606,39.92658,42.203776
10,25,14,27.866154,39.255956,41.036112
10,25,15,17.611622,35.002736,36.047568
10,25,16,2.25076725,19.535102,19.153394
10,25,17,0,0,0
10,25,18,0,0,0
10,25,19,0,0,0
10,25,20,0,0,0
10,25,21,0,0,0
10,25,22,0,0,0
10,25,23,0,0,0
10,26,0,0,0,0
10,26,1,0,0,0
10,26,2,0,0,0
10,26,3,0,0,0
10,26,4,0,0,0
10,26,5,0,0,0
10,26,6,6.139325,0,0.34868375
10,26,7,29.047226,0,31.601132
10,26,8,35.711536,0.147266484,39.589764
10,26,9,38.599844,1.01757975,41.244312
10,26,10,39.92842,13.55935,41.196752
10,26,11,40.000052,10.690954,41.21198
10,26,12,40.180884,10.117201,41.141476
10,26,13,38.954128,4.947144,41.226644
10,26,14,36.129216,3.88124025,40.413552
10,26,15,28.130382,2.6566835,35.619284
10,26,16,4.8458945,18.033798,18.71571
10,26,17,0,0,0
10,26,18,0,0,0
10,26,19,0,0,0
10,26,20,0,0,0
10,26,21,0,0,0
10,26,22,0,0,0
10,26,23,0,0,0
10,27,0,0,0,0
10,27,1,0,0,0
10,27,2,0,0,0
10,27,3,0,0,0
10,27,4,0,0,0
10,27,5,0,0,0
10,27,6,0,0,0.302468781
10,27,7,3.33750775,1.319197,31.071544
10,27,8,20.853098,24.219056,38.904852
10,27,9,35.462428,38.6651,40.230372
10,27,10,13.46767,38.750676,40.904628
10,27,11,31.28831,38.7599,40.848524
10,27,12,9.695881,39.396072,41.411704
10,27,13,8.931056,39.273576,41.423972
10,27,14,2.075069,0.906023125,39.886504
10,27,15,1.130067875,19.338378,35.665572
10,27,16,0,11.472399,18.46946
10,27,17,0,0,0
10,27,18,0,0,0
10,27,19,0,0,0
10,27,20,0,0,0
10,27,21,0,0,0
10,27,22,0,0,0
10,27,23,0,0,0
10,28,0,0,0,0
10,28,1,0,0,0
10,28,2,0,0,0
10,28,3,0,0,0
10,28,4,0,0,0
10,28,5,0,0,0
10,28,6,10.722572,0,0.220997172
10,28,7,31.948182,0,30.013426
10,28,8,37.362016,0.765602688,37.71632
10,28,9,31.631414,3.64478375,39.6078
10,28,10,38.572816,5.6152805,40.319108
10,28,11,38.35806,4.7906775,40.224548
10,28,12,38.107376,5.9389555,40.363856
10,28,13,37.185784,5.2252185,39.92602
10,28,14,30.601518,3.41423075,39.951132
10,28,15,27.919896,2.94113975,35.129596
10,28,16,9.513573,0.883087563,18.384678
10,28,17,0,0,0
10,28,18,0,0,0
10,28,19,0,0,0
10,28,20,0,0,0
10,28,21,0,0,0
10,28,22,0,0,0
10,28,23,0,0,0
10,29,0,0,0,0
10,29,1,0,0,0
10,29,2,0,0,0
10,29,3,0,0,0
10,29,4,0,0,0
10,29,5,0,0,0
10,29,6,5.5717715,0,0.181868109
10,29,7,25.631416,22.14893,29.030438
10,29,8,13.135565,34.39688,36.024248
10,29,9,4.200814,13.920702,37.998636
10,29,10,39.802472,27.365058,38.80052
10,29,11,31.511062,37.56396,40.052092
10,29,12,26.135388,37.070964,40.023168
10,29,13,19.911974,36.672992,40.466136
10,29,14,36.592336,36.57246,39.387904
10,29,15,29.512998,30.888214,34.494008
10,29,16,0.480354656,14.733639,17.29161
10,29,17,0,0,0
10,29,18,0,0,0
10,29,19,0,0,0
10,29,20,0,0,0
10,29,21,0,0,0
10,29,22,0,0,0
10,29,23,0,0,0
10,30,0,0,0,0
10,30,1,0,0,0
10,30,2,0,0,0
10,30,3,0,0,0
10,30,4,0,0,0
10,30,5,0,0,0
10,30,6,12.603345,0,0
10,30,7,34.468136,21.390008,2.2492515
10,30,8,40.03242,34.521972,9.035337
10,30,9,41.621676,37.967788,21.157962
10,30,10,39.010772,38.442508,41.237228
10,30,11,36.859768,38.507392,41.051108
10,30,12,35.838152,38.323796,40.942484
10,30,13,34.584904,38.310312,40.980084
10,30,14,38.88788,37.036956,39.864016
10,30,15,31.964598,31.80599,34.841016
10,30,16,11.772484,8.489215,17.44711
10,30,17,0,0,0
10,30,18,0,0,0
10,30,19,0,0,0
10,30,20,0,0,0
10,30,21,0,0,0
10,30,22,0,0,0
10,30,23,0,0,0
10,31,0,0,0,0
10,31,1,0,0,0
10,31,2,0,0,0
10,31,3,0,0,0
10,31,4,0,0,0
10,31,5,0,0,0
10,31,6,11.729105,0,0
10,31,7,32.70792,23.18493,1.3270975
10,31,8,39.137848,34.098164,5.0011305
10,31,9,40.241848,36.812352,8.414613
10,31,10,39.736324,37.153532,33.81788
10,31,11,39.607872,36.792612,33.212526
10,31,12,37.930512,36.559668,30.271706
10,31,13,37.57612,36.245972,30.570502
10,31,14,35.695424,35.226836,14.600043
10,31,15,29.932228,31.89307,28.61346
10,31,16,9.587784,0.176486953,0.492080031
10,31,17,0,0,0
10,31,18,0,0,0
10,31,19,0,0,0
10,31,20,0,0,0
10,31,21,0,0,0
10,31,22,0,0,0
10,31,23,0,0,0
11,1,0,0,0,0
11,1,1,0,0,0
11,1,2,0,0,0
11,1,3,0,0,0
11,1,4,0,0,0
11,1,5,0,0,0
11,1,6,11.305833,0,0
11,1,7,32.563828,9.497613,6.6076105
11,1,8,38.490884,35.08398,22.990964
11,1,9,26.35934,38.045072,13.464713
11,1,10,39.85828,38.671316,29.109944
11,1,11,29.307578,30.208714,14.416627
11,1,12,28.97388,38.650904,10.628984
11,1,13,38.755668,38.306488,7.9057595
11,1,14,25.078606,28.844574,5.346078
11,1,15,29.731064,31.885476,17.638864
11,1,16,9.450215,15.745239,0
11,1,17,0,0,0
11,1,18,0,0,0
11,1,19,0,0,0
11,1,20,0,0,0
11,1,21,0,0,0
11,1,22,0,0,0
11,1,23,0,0,0
11,2,0,0,0,0
11,2,1,0,0,0
11,2,2,0,0,0
11,2,3,0,0,0
11,2,4,0,0,0
11,2,5,0,0,0
11,2,6,7.2554945,0,0
11,2,7,27.257896,22.603908,12.106434
11,2,8,26.849072,35.815648,20.581672
11,2,9,32.430098,39.679924,33.235602
11,2,10,41.529792,40.410104,28.388758
11,2,11,41.59468,40.487168,41.404252
11,2,12,41.368632,40.377124,41.5901
11,2,13,40.888064,40.196252,41.082756
11,2,14,27.813384,38.870756,40.299324
11,2,15,29.962222,33.714244,34.578992
11,2,16,10.085305,17.464926,15.873393
11,2,17,0,0,0
11,2,18,0,0,0
11,2,19,0,0,0
11,2,20,0,0,0
11,2,21,0,0,0
11,2,22,0,0,0
11,2,23,0,0,0
11,3,0,0,0,0
11,3,1,0,0,0
11,3,2,0,0,0
11,3,3,0,0,0
11,3,4,0,0,0
11,3,5,0,0,0
11,3,6,10.328144,0,0
11,3,7,32.82138,1.679915375,0.265651406
11,3,8,40.018912,2.375506,8.829174
11,3,9,41.027052,9.909418,14.719421
11,3,10,41.814176,37.388812,27.785108
11,3,11,41.643376,36.317584,41.32196
11,3,12,41.435092,36.10368,41.166856
11,3,13,41.141852,36.164568,40.920644
11,3,14,39.087752,26.234146,28.73968
11,3,15,32.028176,22.832338,8.64829
11,3,16,10.700391,6.196685,1.404213
11,3,17,0,0,0
11,3,18,0,0,0
11,3,19,0,0,0
11,3,20,0,0,0
11,3,21,0,0,0
11,3,22,0,0,0
11,3,23,0,0,0
11,4,0,0,0,0
11,4,1,0,0,0
11,4,2,0,0,0
11,4,3,0,0,0
11,4,4,0,0,0
11,4,5,0,0,0
11,4,6,11.933336,0,0
11,4,7,33.91656,2.1281455,29.94709
11,4,8,39.936456,20.542352,39.374112
11,4,9,42.053588,33.541648,42.674416
11,4,10,42.25816,30.411944,35.66276
11,4,11,42.718012,35.43076,38.887124
11,4,12,42.438336,35.092756,37.35012
11,4,13,41.278364,34.772388,34.32744
11,4,14,39.866352,34.020948,30.996476
11,4,15,32.883906,29.90129,17.208086
11,4,16,11.102533,15.002714,1.07958775
11,4,17,0,0,0
11,4,18,0,0,0
11,4,19,0,0,0
11,4,20,0,0,0
11,4,21,0,0,0
11,4,22,0,0,0
11,4,23,0,0,0
11,5,0,0,0,0
11,5,1,0,0,0
11,5,2,0,0,0
11,5,3,0,0,0
11,5,4,0,0,0
11,5,5,0,0,0
11,5,6,11.955481,0,0
11,5,7,34.314172,21.930898,10.441172
11,5,8,39.881216,34.164272,23.111706
11,5,9,40.166788,37.203548,41.815548
11,5,10,40.063552,37.481252,42.058988
11,5,11,39.881432,37.407268,42.087452
11,5,12,39.584328,36.622264,41.774616
11,5,13,38.884704,36.392768,41.493076
11,5,14,37.522876,34.188864,40.114024
11,5,15,30.474072,28.983926,34.443336
11,5,16,10.095357,2.64497225,15.397494
11,5,17,0,0,0
11,5,18,0,0,0
11,5,19,0,0,0
11,5,20,0,0,0
11,5,21,0,0,0
11,5,22,0,0,0
11,5,23,0,0,0
11,6,0,0,0,0
11,6,1,0,0,0
11,6,2,0,0,0
11,6,3,0,0,0
11,6,4,0,0,0
11,6,5,0,0,0
11,6,6,0.434339,0,0
11,6,7,28.360392,20.163706,28.59825
11,6,8,23.015006,32.409284,37.78312
11,6,9,25.67332,35.388304,40.381108
11,6,10,22.794008,35.636416,40.448016
11,6,11,30.648756,36.47918,40.493116
11,6,12,30.088492,36.3491,40.22918
11,6,13,26.516508,36.347224,39.772728
11,6,14,20.382398,36.243824,38.452524
11,6,15,16.260119,31.550462,33.127082
11,6,16,1.163868125,15.881626,14.4646
11,6,17,0,0,0
11,6,18,0,0,0
11,6,19,0,0,0
11,6,20,0,0,0
11,6,21,0,0,0
11,6,22,0,0,0
11,6,23,0,0,0
11,7,0,0,0,0
11,7,1,0,0,0
11,7,2,0,0,0
11,7,3,0,0,0
11,7,4,0,0,0
11,7,5,0,0,0
11,7,6,0.319206906,0,0
11,7,7,9.49088,21.033118,25.934772
11,7,8,27.878618,33.686472,34.822316
11,7,9,26.65217,36.45834,37.71974
11,7,10,26.033894,35.184472,38.343264
11,7,11,32.83483,35.128192,37.105932
11,7,12,30.532202,34.994424,37.042736
11,7,13,30.589862,34.62248,38.291504
11,7,14,22.399778,33.691236,37.352784
11,7,15,30.616996,29.462376,33.01582
11,7,16,1.2023385,14.222304,15.052139
11,7,17,0,0,0
11,7,18,0,0,0
11,7,19,0,0,0
11,7,20,0,0,0
11,7,21,0,0,0
11,7,22,0,0,0
11,7,23,0,0,0
11,8,0,0,0,0
11,8,1,0,0,0
11,8,2,0,0,0
11,8,3,0,0,0
11,8,4,0,0,0
11,8,5,0,0,0
11,8,6,1.061457,0,0
11,8,7,27.560396,20.998426,26.084798
11,8,8,22.026542,33.931792,36.134204
11,8,9,31.107508,36.904956,39.081856
11,8,10,28.155596,36.963716,40.672096
11,8,11,28.909306,36.700864,41.023664
11,8,12,30.498532,36.488704,41.259328
11,8,13,26.745166,27.04555,31.709302
11,8,14,11.324735,34.885948,18.653212
11,8,15,13.94035,29.397506,9.116551
11,8,16,0.103829406,13.861886,0.421860781
11,8,17,0,0,0
11,8,18,0,0,0
11,8,19,0,0,0
11,8,20,0,0,0
11,8,21,0,0,0
11,8,22,0,0,0
11,8,23,0,0,0
11,9,0,0,0,0
11,9,1,0,0,0
11,9,2,0,0,0
11,9,3,0,0,0
11,9,4,0,0,0
11,9,5,0,0,0
11,9,6,0,0,0
11,9,7,4.02655675,20.015836,0
11,9,8,6.298241,33.182628,8.684592
11,9,9,13.034782,35.062944,21.928546
11,9,10,11.006058,35.154684,7.179445
11,9,11,21.145348,34.91454,19.992022
11,9,12,18.668988,34.736376,29.306988
11,9,13,15.474539,34.421504,21.315268
11,9,14,12.404894,33.881604,10.139579
11,9,15,3.68809825,29.808134,16.280462
11,9,16,0,14.231691,0.551279938
11,9,17,0,0,0
11,9,18,0,0,0
11,9,19,0,0,0
11,9,20,0,0,0
11,9,21,0,0,0
11,9,22,0,0,0
11,9,23,0,0,0
11,10,0,0,0,0
11,10,1,0,0,0
11,10,2,0,0,0
11,10,3,0,0,0
11,10,4,0,0,0
11,10,5,0,0,0
11,10,6,6.4455055,0,0
11,10,7,29.252704,20.355076,25.467592
11,10,8,36.624272,34.328512,35.072256
11,10,9,39.770424,37.599108,40.2212
11,10,10,40.240496,37.794296,41.306408
11,10,11,40.301792,37.607156,37.448388
11,10,12,31.271486,36.635656,32.965816
11,10,13,40.356092,36.373648,40.35104
11,10,14,38.023,34.439524,38.111056
11,10,15,30.670934,30.397336,32.043712
11,10,16,7.7791205,14.532263,12.476566
11,10,17,0,0,0
11,10,18,0,0,0
11,10,19,0,0,0
11,10,20,0,0,0
11,10,21,0,0,0
11,10,22,0,0,0
11,10,23,0,0,0
11,11,0,0,0,0
11,11,1,0,0,0
11,11,2,0,0,0
11,11,3,0,0,0
11,11,4,0,0,0
11,11,5,0,0,0
11,11,6,5.343833,0,0
11,11,7,27.09563,0,7.744425
11,11,8,34.855476,0.476520531,36.07384
11,11,9,38.801172,3.4486975,39.18362
11,11,10,30.729068,7.567084,39.73064
11,11,11,29.261836,13.363686,39.608212
11,11,12,29.653552,8.237364,28.678758
11,11,13,25.767898,7.302629,26.260048
11,11,14,36.931816,15.640075,37.19274
11,11,15,29.250286,8.404766,30.467996
11,11,16,7.184001,3.312847,1.742703375
11,11,17,0,0,0
11,11,18,0,0,0
11,11,19,0,0,0
11,11,20,0,0,0
11,11,21,0,0,0
11,11,22,0,0,0
11,11,23,0,0,0
11,12,0,0,0,0
11,12,1,0,0,0
11,12,2,0,0,0
11,12,3,0,0,0
11,12,4,0,0,0
11,12,5,0,0,0
11,12,6,7.795621,0,0
11,12,7,30.909912,1.42886925,25.628552
11,12,8,38.083184,13.728413,36.24622
11,12,9,39.225896,32.51979,39.610824
11,12,10,39.407088,34.192588,39.675532
11,12,11,39.286184,25.879714,39.433612
11,12,12,38.96044,35.718036,31.357968
11,12,13,38.204164,23.191108,36.469648
11,12,14,36.541688,13.932777,37.794384
11,12,15,28.885424,21.383812,32.224192
11,12,16,7.398366,0.90029025,12.666107
11,12,17,0,0,0
11,12,18,0,0,0
11,12,19,0,0,0
11,12,20,0,0,0
11,12,21,0,0,0
11,12,22,0,0,0
11,12,23,0,0,0
11,13,0,0,0,0
11,13,1,0,0,0
11,13,2,0,0,0
11,13,3,0,0,0
11,13,4,0,0,0
11,13,5,0,0,0
11,13,6,6.4787075,0,0
11,13,7,30.804512,15.253368,27.84151
11,13,8,36.952148,2.99896575,38.752492
11,13,9,38.357864,34.36818,41.488408
11,13,10,37.392104,12.949333,42.13554
11,13,11,37.240088,12.392565,42.028196
11,13,12,36.825932,7.369781,41.611024
11,13,13,36.15704,16.98892,40.8475
11,13,14,34.668336,21.846756,39.589944
11,13,15,28.402062,10.447086,33.3814
11,13,16,0.480535594,8.2767965,14.212252
11,13,17,0,0,0
11,13,18,0,0,0
11,13,19,0,0,0
11,13,20,0,0,0
11,13,21,0,0,0
11,13,22,0,0,0
11,13,23,0,0,0
11,14,0,0,0,0
11,14,1,0,0,0
11,14,2,0,0,0
11,14,3,0,0,0
11,14,4,0,0,0
11,14,5,0,0,0
11,14,6,7.044957,0,0
11,14,7,31.066146,14.866712,26.301328
11,14,8,36.690096,30.662918,35.93846
11,14,9,38.06176,34.742932,37.321248
11,14,10,38.130808,36.195772,36.473724
11,14,11,36.731484,36.115488,36.424288
11,14,12,36.386452,35.948196,36.332908
11,14,13,35.720744,26.214996,35.959156
11,14,14,35.374228,27.952008,34.912496
11,14,15,28.238124,13.406478,29.919954
11,14,16,0.411977844,3.102007,13.316244
11,14,17,0,0,0
11,14,18,0,0,0
11,14,19,0,0,0
11,14,20,0,0,0
11,14,21,0,0,0
11,14,22,0,0,0
11,14,23,0,0,0
11,15,0,0,0,0
11,15,1,0,0,0
11,15,2,0,0,0
11,15,3,0,0,0
11,15,4,0,0,0
11,15,5,0,0,0
11,15,6,5.666385,0,0
11,15,7,31.724592,7.490778,26.917644
11,15,8,40.22214,17.229422,36.55926
11,15,9,42.10014,34.621552,38.511792
11,15,10,42.886868,35.31282,37.435116
11,15,11,42.908964,34.358812,37.433316
11,15,12,42.286264,34.241044,36.011288
11,15,13,41.505388,34.946636,35.256028
11,15,14,39.16054,33.377538,33.644196
11,15,15,31.215302,15.708137,28.294414
11,15,16,6.7418215,10.253227,11.179599
11,15,17,0,0,0
11,15,18,0,0,0
11,15,19,0,0,0
11,15,20,0,0,0
11,15,21,0,0,0
11,15,22,0,0,0
11,15,23,0,0,0
11,16,0,0,0,0
11,16,1,0,0,0
11,16,2,0,0,0
11,16,3,0,0,0
11,16,4,0,0,0
11,16,5,0,0,0
11,16,6,7.806401,0,0
11,16,7,33.789292,7.142821,24.503714
11,16,8,40.123492,15.86251,34.837024
11,16,9,41.598464,18.44924,37.144796
11,16,10,41.56092,33.127722,37.66092
11,16,11,40.871944,12.98415,37.644916
11,16,12,40.542448,21.426226,36.574152
11,16,13,39.848628,24.97763,35.986712
11,16,14,37.384468,31.007866,34.456924
11,16,15,30.74503,22.760676,30.281916
11,16,16,7.321324,0.302706344,12.272234
11,16,17,0,0,0
11,16,18,0,0,0
11,16,19,0,0,0
11,16,20,0,0,0
11,16,21,0,0,0
11,16,22,0,0,0
11,16,23,0,0,0
11,17,0,0,0,0
11,17,1,0,0,0
11,17,2,0,0,0
11,17,3,0,0,0
11,17,4,0,0,0
11,17,5,0,0,0
11,17,6,0,0,0
11,17,7,32.034168,17.483768,25.060602
11,17,8,38.471616,33.532978,35.133276
11,17,9,40.461388,37.091732,37.444516
